group,math_scores,physics_scores,russian_scores,attendance,age,gender,exam_results
A,3.9,3.9,4.1,17,младшие,женский,сдал
A,4.1,3.9,4.1,8,младшие,женский,сдал
A,3.6,4.4,4.6,2,младшие,мужской,сдал
A,3.1,3.9,4.6,35,младшие,мужской,сдал
A,4.3,3.7,4.4,11,старшие,мужской,сдал
A,4.9,3.8,4.3,22,средние,женский,сдал
A,3.8,4.2,4.3,3,младшие,мужской,сдал
A,3.7,3.8,4.2,2,младшие,мужской,сдал
A,4.7,3.7,4.3,4,старшие,женский,сдал
A,4.0,3.8,4.3,22,младшие,мужской,сдал
A,4.4,3.8,4.1,55,старшие,женский,сдал
A,4.0,3.9,4.2,3,средние,мужской,сдал
A,3.3,4.6,3.8,19,младшие,женский,сдал
A,3.3,4.0,3.8,7,старшие,мужской,не сдал
A,4.5,3.8,4.2,2,средние,мужской,сдал
A,4.2,3.9,4.2,0,младшие,женский,сдал
A,3.8,4.0,3.7,10,младшие,мужской,не сдал
A,3.3,4.0,4.5,5,старшие,женский,не сдал
A,4.0,4.1,4.7,0,средние,мужской,сдал
A,3.2,3.3,3.9,12,младшие,женский,сдал
A,3.9,3.5,3.8,3,средние,мужской,сдал
A,3.8,3.4,4.9,5,средние,мужской,сдал
A,4.1,4.7,3.8,7,старшие,мужской,сдал
A,3.6,4.1,4.1,11,старшие,мужской,сдал
A,3.0,4.6,3.7,1,старшие,мужской,сдал
A,2.9,3.7,4.7,9,старшие,мужской,сдал
A,3.4,4.3,3.9,0,средние,мужской,сдал
A,4.1,3.9,4.2,3,средние,женский,не сдал
A,3.5,4.0,4.3,8,младшие,женский,не сдал
A,3.7,4.3,4.1,23,старшие,женский,сдал
A,3.4,4.3,4.6,13,младшие,женский,не сдал
A,3.7,4.0,4.0,3,младшие,женский,сдал
A,3.1,3.7,3.8,4,младшие,мужской,сдал
A,3.7,3.6,4.5,8,старшие,женский,не сдал
A,3.4,3.9,4.4,11,средние,женский,сдал
A,4.0,4.4,4.8,2,младшие,мужской,сдал
A,4.3,4.6,4.3,2,старшие,женский,не сдал
A,4.2,4.1,4.1,7,старшие,мужской,сдал
A,4.0,4.1,3.8,6,младшие,мужской,сдал
A,4.3,4.2,4.4,6,младшие,мужской,сдал
A,3.4,4.4,4.3,3,средние,женский,сдал
A,4.7,3.5,3.9,4,старшие,женский,сдал
A,3.3,3.8,4.2,5,средние,мужской,сдал
A,4.7,3.7,4.4,1,младшие,мужской,не сдал
A,3.8,4.6,4.6,0,старшие,женский,сдал
A,3.1,4.1,4.7,0,старшие,мужской,сдал
A,4.0,4.4,4.9,10,младшие,мужской,сдал
A,4.7,4.0,4.0,38,средние,женский,не сдал
A,4.4,4.2,3.9,15,старшие,женский,не сдал
A,4.0,4.2,4.3,12,младшие,женский,не сдал
A,4.4,4.0,4.4,3,младшие,женский,сдал
A,3.8,3.7,4.7,31,старшие,женский,сдал
A,3.7,3.5,3.8,5,младшие,женский,не сдал
A,3.7,4.4,3.8,0,старшие,женский,сдал
A,4.9,4.0,3.9,4,средние,женский,не сдал
A,3.2,3.7,4.3,15,младшие,женский,сдал
A,4.9,4.0,4.4,5,младшие,мужской,не сдал
A,3.6,4.0,4.0,1,младшие,женский,сдал
A,3.3,4.3,4.2,17,старшие,женский,сдал
A,3.7,4.0,4.3,14,средние,мужской,сдал
A,3.7,4.4,4.0,3,средние,женский,сдал
A,4.4,3.9,4.6,0,средние,мужской,сдал
A,4.3,3.9,4.7,6,средние,мужской,не сдал
A,4.2,3.6,4.3,25,средние,мужской,не сдал
A,4.6,4.0,4.0,7,младшие,мужской,сдал
A,4.1,4.0,4.6,8,младшие,женский,сдал
A,4.5,4.3,4.3,1,старшие,женский,не сдал
A,3.8,4.2,4.5,14,старшие,мужской,сдал
A,3.4,3.5,4.5,17,младшие,женский,сдал
A,3.7,3.8,4.0,0,младшие,мужской,сдал
A,4.0,4.1,4.0,0,старшие,женский,сдал
A,4.2,4.2,4.1,5,младшие,женский,сдал
A,3.7,3.5,4.1,8,средние,женский,не сдал
A,3.1,4.0,4.2,0,средние,женский,не сдал
A,3.1,4.3,4.0,5,средние,мужской,не сдал
A,4.1,4.5,4.6,0,младшие,мужской,сдал
A,3.4,4.3,3.8,12,старшие,мужской,сдал
A,3.0,3.6,4.4,13,средние,женский,сдал
A,4.1,4.0,4.5,26,средние,мужской,сдал
A,3.3,3.6,4.2,1,средние,мужской,сдал
A,4.1,4.3,4.4,5,средние,мужской,не сдал
A,3.8,4.7,4.1,6,средние,женский,сдал
A,5.0,3.4,4.2,3,средние,женский,не сдал
A,4.3,4.7,4.0,34,средние,женский,сдал
A,3.8,4.0,4.1,13,младшие,женский,сдал
A,3.3,4.2,4.0,8,младшие,женский,сдал
A,3.8,4.1,4.5,3,младшие,мужской,не сдал
A,3.8,4.2,4.0,45,средние,женский,не сдал
A,3.7,4.1,4.4,17,средние,мужской,сдал
A,5.0,4.4,4.1,33,средние,мужской,сдал
A,3.9,4.3,4.6,2,средние,женский,сдал
A,3.0,3.9,5.0,5,средние,женский,не сдал
A,4.8,4.3,4.1,5,старшие,мужской,сдал
A,3.1,3.8,4.1,0,старшие,женский,сдал
A,3.5,3.6,3.9,21,младшие,мужской,не сдал
A,3.7,4.3,4.4,16,средние,мужской,сдал
A,4.3,4.0,4.3,5,младшие,женский,сдал
A,4.4,3.9,4.0,15,младшие,мужской,сдал
A,3.7,4.1,4.5,12,младшие,мужской,сдал
A,4.1,3.6,3.9,17,средние,женский,сдал
A,3.9,4.0,4.2,10,младшие,женский,не сдал
A,3.7,3.5,4.2,14,средние,женский,сдал
A,4.7,4.1,4.3,4,средние,мужской,не сдал
A,4.1,4.0,4.2,6,младшие,мужской,сдал
A,4.1,4.1,4.5,3,старшие,женский,сдал
A,4.0,4.0,4.3,0,старшие,женский,сдал
A,4.1,3.9,4.5,10,старшие,женский,сдал
A,4.1,4.2,3.7,16,средние,женский,сдал
A,4.6,3.9,4.0,16,младшие,мужской,сдал
A,3.8,3.9,4.4,20,средние,женский,не сдал
A,3.7,4.8,3.8,38,старшие,мужской,сдал
A,3.9,4.4,4.3,3,младшие,мужской,сдал
A,4.1,4.3,4.2,0,старшие,мужской,сдал
A,3.1,4.5,4.7,6,старшие,мужской,сдал
A,4.3,4.2,4.5,11,старшие,женский,сдал
A,3.9,4.0,4.6,2,средние,женский,сдал
A,3.7,3.6,4.6,3,средние,мужской,сдал
A,4.5,3.7,3.8,3,младшие,мужской,сдал
A,3.2,4.2,4.0,26,средние,мужской,сдал
A,3.3,4.2,4.2,5,средние,мужской,сдал
A,4.4,4.1,4.6,9,средние,мужской,не сдал
A,4.1,3.9,4.3,11,старшие,женский,сдал
A,3.2,3.5,4.5,12,старшие,мужской,сдал
A,4.2,3.8,4.1,0,старшие,женский,не сдал
A,4.1,3.8,4.7,16,средние,женский,не сдал
A,3.1,3.8,4.4,2,младшие,женский,сдал
A,3.9,4.4,4.2,1,средние,женский,сдал
A,3.8,3.7,4.4,9,средние,мужской,сдал
A,3.7,4.1,4.1,1,старшие,мужской,сдал
A,3.6,4.0,4.1,2,средние,женский,не сдал
A,2.6,3.8,4.2,12,средние,женский,сдал
A,4.7,4.3,3.7,1,средние,женский,сдал
A,3.3,4.5,4.1,0,средние,женский,не сдал
A,4.1,4.1,4.5,16,старшие,женский,сдал
A,4.5,4.0,4.3,2,старшие,мужской,сдал
A,4.8,4.1,3.9,14,младшие,мужской,не сдал
A,4.6,4.4,4.8,24,средние,мужской,не сдал
A,4.1,4.2,4.2,80,младшие,мужской,не сдал
A,4.0,4.6,3.9,10,средние,женский,сдал
A,3.5,4.1,4.8,0,младшие,мужской,сдал
A,3.7,3.9,4.4,33,младшие,женский,не сдал
A,4.1,4.1,4.1,11,младшие,мужской,сдал
A,4.7,3.6,4.5,5,младшие,мужской,сдал
A,4.8,3.9,4.5,8,средние,женский,сдал
A,3.7,4.3,4.5,9,старшие,мужской,сдал
A,4.3,4.2,3.8,8,средние,женский,сдал
A,3.4,4.4,4.2,5,младшие,женский,сдал
A,3.2,4.2,4.2,17,средние,женский,сдал
A,3.5,3.7,4.2,79,средние,мужской,не сдал
A,3.4,3.7,4.1,5,младшие,мужской,не сдал
A,4.0,3.8,4.2,1,старшие,женский,сдал
A,4.0,3.9,4.2,7,младшие,мужской,сдал
A,2.6,4.0,4.0,17,старшие,женский,сдал
A,4.1,4.0,4.3,0,средние,мужской,сдал
A,3.9,4.3,4.4,8,средние,мужской,сдал
A,4.2,3.7,4.0,38,старшие,мужской,сдал
A,4.0,3.7,4.3,15,средние,мужской,сдал
A,3.1,3.9,3.9,8,средние,мужской,не сдал
A,3.7,4.1,4.2,12,старшие,женский,сдал
A,4.3,3.6,4.0,1,старшие,мужской,не сдал
A,4.1,4.1,4.0,2,младшие,женский,сдал
A,3.4,4.5,4.3,13,старшие,женский,не сдал
A,2.2,4.1,3.7,8,старшие,женский,сдал
A,3.2,3.4,4.2,1,средние,мужской,не сдал
A,3.8,4.6,3.8,9,средние,женский,не сдал
A,4.1,3.8,4.4,0,младшие,женский,сдал
A,3.2,3.9,4.7,3,старшие,мужской,не сдал
A,3.9,4.5,4.1,19,младшие,женский,сдал
A,4.4,3.9,3.9,0,младшие,женский,не сдал
A,2.8,4.2,3.9,9,старшие,женский,сдал
A,4.4,4.0,4.2,5,средние,женский,не сдал
A,3.6,4.7,4.1,5,младшие,женский,сдал
A,3.7,4.3,4.5,15,средние,женский,сдал
A,4.0,4.2,4.2,12,средние,мужской,сдал
A,3.0,3.9,4.5,9,старшие,мужской,не сдал
A,3.1,3.7,4.1,23,средние,женский,сдал
A,3.4,3.7,4.3,1,старшие,женский,сдал
A,4.3,3.8,4.2,9,младшие,женский,сдал
A,3.9,3.6,4.2,7,младшие,мужской,сдал
A,3.3,4.6,4.2,14,средние,женский,сдал
A,5.0,4.1,4.4,18,средние,мужской,сдал
A,3.8,3.9,3.6,28,младшие,женский,сдал
A,3.4,4.6,4.2,11,старшие,женский,сдал
A,4.3,4.1,4.1,3,младшие,мужской,сдал
A,4.2,3.8,4.0,4,младшие,женский,не сдал
A,3.8,3.8,3.9,10,старшие,женский,сдал
A,4.1,3.8,4.8,5,средние,мужской,не сдал
A,3.3,3.7,4.3,2,средние,мужской,сдал
A,4.8,4.0,4.3,3,старшие,женский,сдал
A,3.8,4.1,4.6,5,средние,женский,сдал
A,3.8,4.1,4.5,7,младшие,женский,сдал
A,3.8,4.2,4.5,4,старшие,женский,сдал
A,3.2,3.9,4.1,26,младшие,женский,сдал
A,3.9,4.0,4.8,39,средние,женский,сдал
A,4.2,3.8,3.8,3,средние,женский,не сдал
A,4.0,4.3,4.2,3,младшие,мужской,сдал
A,3.8,3.3,4.3,7,старшие,женский,сдал
A,4.0,4.4,3.9,5,старшие,мужской,не сдал
A,3.8,4.2,4.3,9,младшие,мужской,сдал
A,3.2,4.7,4.3,11,младшие,мужской,сдал
A,3.9,4.3,3.7,1,старшие,женский,сдал
A,3.5,4.3,3.8,32,младшие,женский,сдал
A,3.8,3.7,4.1,8,старшие,мужской,не сдал
A,3.8,4.0,3.9,11,средние,мужской,сдал
A,3.6,3.7,4.2,3,младшие,мужской,сдал
A,3.9,4.2,4.4,17,средние,женский,сдал
A,3.7,4.3,3.9,13,средние,мужской,сдал
A,3.5,3.7,4.1,3,младшие,женский,сдал
A,3.6,4.2,3.7,10,младшие,мужской,сдал
A,3.9,4.2,4.0,1,младшие,мужской,сдал
A,3.7,4.3,4.1,5,старшие,женский,сдал
A,3.5,4.4,4.2,1,старшие,женский,сдал
A,4.2,4.1,3.4,18,средние,женский,не сдал
A,3.6,3.8,3.8,10,старшие,женский,не сдал
A,3.5,3.8,3.9,3,старшие,мужской,сдал
A,3.3,3.4,4.3,2,средние,мужской,не сдал
A,3.7,3.7,4.2,0,старшие,женский,сдал
A,4.1,3.7,4.2,4,младшие,женский,сдал
A,3.4,4.6,4.2,6,старшие,мужской,сдал
A,3.9,3.8,4.1,5,младшие,мужской,сдал
A,4.0,4.3,4.4,26,младшие,женский,сдал
A,4.1,4.1,4.4,12,средние,мужской,не сдал
A,3.5,3.5,4.2,5,старшие,женский,не сдал
A,4.3,4.3,3.9,3,младшие,женский,не сдал
A,4.1,3.9,4.2,35,младшие,мужской,сдал
A,3.7,4.1,4.4,15,средние,женский,сдал
A,4.5,4.0,4.2,5,средние,женский,сдал
A,2.9,3.8,4.2,1,младшие,женский,сдал
A,3.3,3.7,4.0,5,средние,мужской,сдал
A,4.7,3.8,4.3,3,младшие,женский,сдал
A,4.6,3.7,4.2,16,старшие,женский,сдал
A,3.3,4.0,4.0,1,средние,мужской,сдал
A,4.0,3.6,4.4,9,старшие,мужской,сдал
A,3.4,4.2,4.6,7,средние,мужской,сдал
A,3.6,4.1,4.0,10,старшие,женский,не сдал
A,4.2,4.0,4.2,3,старшие,мужской,сдал
A,4.3,3.9,3.8,23,средние,мужской,не сдал
A,4.1,4.1,4.4,4,младшие,женский,сдал
A,2.9,4.1,3.9,16,старшие,мужской,сдал
A,4.0,4.3,4.0,5,старшие,мужской,сдал
A,3.1,4.1,4.6,13,средние,мужской,не сдал
A,4.0,3.9,4.5,36,старшие,мужской,сдал
A,3.5,3.8,4.2,5,старшие,женский,сдал
A,3.3,4.1,3.9,0,старшие,женский,сдал
A,3.9,4.1,3.8,0,младшие,женский,не сдал
A,3.6,3.3,4.5,17,старшие,женский,сдал
A,4.2,3.8,4.8,13,старшие,мужской,сдал
A,3.5,4.8,3.6,0,старшие,мужской,сдал
A,3.8,3.8,4.1,32,младшие,мужской,не сдал
A,3.9,4.5,4.3,16,средние,женский,не сдал
A,4.1,4.2,3.9,7,старшие,женский,сдал
A,3.9,3.3,4.4,20,средние,мужской,сдал
A,3.2,4.3,3.9,28,младшие,мужской,не сдал
A,4.1,4.6,4.2,4,младшие,мужской,сдал
A,3.7,3.9,3.9,1,старшие,мужской,сдал
A,3.7,4.0,4.3,1,младшие,женский,сдал
A,4.6,3.8,3.8,34,средние,женский,сдал
A,3.7,4.0,4.5,10,средние,женский,сдал
A,3.8,3.9,4.0,4,средние,мужской,сдал
A,3.8,4.3,4.0,31,старшие,мужской,сдал
A,4.0,4.0,4.4,24,младшие,мужской,сдал
A,3.6,3.7,4.7,19,младшие,мужской,сдал
A,3.7,4.5,4.8,0,младшие,женский,сдал
A,3.8,3.8,4.3,8,старшие,женский,сдал
A,3.6,4.0,4.2,16,средние,мужской,сдал
A,3.9,3.9,4.0,17,старшие,женский,не сдал
A,3.9,4.1,3.9,3,средние,женский,сдал
A,4.7,4.3,4.4,32,старшие,мужской,сдал
A,3.0,3.9,3.9,26,младшие,мужской,не сдал
A,3.6,4.3,4.3,5,младшие,женский,сдал
A,4.5,3.9,4.5,21,старшие,женский,не сдал
A,3.2,4.4,4.2,12,средние,женский,не сдал
A,2.9,4.4,4.4,3,средние,женский,сдал
A,4.4,3.9,4.4,27,старшие,мужской,сдал
A,3.4,3.8,4.1,30,старшие,мужской,сдал
A,4.1,4.0,4.0,0,средние,женский,сдал
A,3.8,4.0,4.2,35,старшие,женский,сдал
A,4.0,3.8,4.4,6,младшие,женский,сдал
A,3.1,4.1,4.2,1,средние,мужской,сдал
A,4.2,3.8,3.9,18,старшие,мужской,сдал
A,3.6,4.0,4.0,3,младшие,женский,сдал
A,3.5,4.4,4.5,20,средние,мужской,сдал
A,3.7,4.1,4.4,34,старшие,женский,сдал
A,3.7,3.5,4.1,22,средние,мужской,не сдал
A,2.6,4.2,3.9,4,старшие,женский,сдал
A,3.9,4.1,3.8,0,средние,мужской,сдал
